DateTime,AddedIPs,RemovedIPs
1578594615,7,14
1578595349,10,3
1578597252,8,8
1578598510,8,19
1578600856,17,14
1578602535,7,25
1578604455,11,10
1578605293,3,0
1578606614,8,13
1578607815,10,4
1578609018,8,9
1578610885,17,9
1578611654,4,0
1578612913,12,12
1578614438,6,20
1578615616,3,1
1578616817,3,12
1578617772,3,2
1578618918,6,6
1578620534,6,16
1578621889,2,10
1578623298,8,0
1578626055,14,29
1578627269,35,8
1578628889,12,40
1578630494,16,2
1578631814,13,20
1578633253,4,10
1578634799,7,10
1578636616,12,9
1578637820,9,17
1578640216,10,7
1578641400,4,11
1578642624,9,4
1578644049,6,8
1578645613,4,14
1578647655,12,5
1578648496,5,0
1578650173,14,14
1578651317,7,11
1578652935,11,16
1578654623,10,12
1578656537,18,21
1578658009,7,11
1578659420,7,6
1578661823,11,10
1578663019,7,5
1578663727,8,3
1578664576,7,0
1578665655,8,10
1578666493,5,0
1578668053,9,12
1578669256,3,10
1578670428,7,21
1578672915,13,15
1578673695,5,0
1578674537,2,7
1578676222,7,9
1578678134,20,20
1578679413,8,7
1578681734,8,10
1578683408,5,11
1578684617,6,11
1578686177,9,2
1578687254,8,9
1578688934,10,11
1578690617,9,4
1578691821,4,5
1578692976,7,5
1578694216,12,7
1578695373,5,3
1578696881,6,3
1578698118,4,9
1578699314,3,5
1578700573,9,3
1578701656,20,6
1578703216,11,8
1578705016,6,8
1578706217,4,8
1578707772,7,7
1578708916,1,4
1578710533,1,29
1578711374,2,2
1578713294,65,8
1578714134,4,56
1578716054,4,14
1578717743,10,10
1578718575,4,1
1578719719,11,5
1578721218,5,9
1578722176,3,0
1578723253,9,4
1578724815,17,16
1578725775,8,0
1578726856,7,5
1578728117,6,14
1578729315,7,6
1578730455,5,6
1578732133,12,14
1578732973,5,2
1578734115,5,2
1578735267,3,6
1578736903,13,6
1578738016,8,0
1578739162,9,9
1578741252,10,9
1578742513,10,5
1578743773,5,5
1578744853,3,10
1578745694,5,1
1578747369,10,6
1578748517,4,4
1578749293,6,0
1578750916,6,10
1578752113,5,3
1578753735,13,5
1578755414,6,11
1578756497,8,0
1578758313,10,19
1578760093,7,2
1578761324,5,12
1578762856,6,10
1578764198,7,10
1578765378,6,4
1578766519,8,11
1578768137,10,37
1578768973,1,22
1578770115,4,30
1578770895,13,11
1578772573,8,34
1578773716,4,15
1578774492,1,0
1578776173,37,11
1578777315,5,26
1578778935,7,12
1578779777,2,0
1578780854,17,8
1578781694,3,3
1578783373,5,12
1578784516,3,11
1578785716,7,6
1578787816,4,5
1578788893,3,1
1578790572,9,7
1578791716,8,3
1578793516,10,10
1578794436,4,8
1578796105,10,2
1578797715,4,12
1578799693,13,9
1578802217,6,26
1578804135,11,15
1578806054,6,6
1578807448,2,13
1578809417,5,9
1578810493,2,0
1578811332,1,10
1578813014,14,8
1578814223,2,12
1578816375,6,9
1578817513,3,0
1578818549,10,14
1578819372,2,1
1578819637,1,10
1578822613,7,18
1578823815,6,9
1578825737,13,20
1578827653,5,8
1578829348,4,11
1578830172,4,0
1578831317,2,7
1578832817,3,19
1578834855,14,8
1578836747,10,20
1578838222,10,1
1578839295,7,0
1578841118,7,16
1578842055,2,2
1578842895,0,1
1578843733,3,12
1578846493,17,7
1578847814,5,21
1578848961,15,10
1578849253,1,0
1578850949,4,8
1578852369,13,4
1578853705,4,0
1578856214,4,10
1578857416,7,9
1578858134,9,4
1578860053,7,8
1578861737,8,8
1578862572,6,0
1578863694,8,8
1578864915,3,5
1578865335,0,2
1578867257,6,3
1578869688,14,12
1578870852,1,8
1578872545,3,17
1578873377,1,0
1578874517,11,6
1578876019,3,9
1578877816,10,6
1578880212,15,7
1578881423,1,3
1578883335,5,6
1578885020,5,5
1578886095,57,1
1578888854,17,68
1578890416,5,9
1578891980,4,7
1578893417,6,18
1578894616,4,5
1578895815,3,8
1578897735,3,16
1578898573,1,1
1578899653,82,14
1578900919,6,8
1578902114,6,2
1578903315,4,7
1578904466,5,9
1578905773,3,5
1578907697,13,9
1578908539,1,15
1578910456,2,8
1578912151,3,17
1578912974,5,1
1578914054,6,5
1578915279,7,7
1578916949,11,8
1578918044,3,0
1578918496,2,0
1578919334,2,17
1578921256,5,8
1578922834,9,19
1578924098,3,5
1578925218,1,1
1578926417,3,16
1578927552,4,7
1578928817,9,2
1578930017,6,11
1578930973,6,0
1578932117,6,7
1578933315,3,10
1578934515,2,3
1578935719,9,11
1578937334,4,22
1578938175,3,0
1578940096,8,6
1578942854,15,28
1578944347,5,4
1578945564,5,7
1578946817,12,2
1578948143,6,9
1578948977,6,1
1578950893,12,10
1578952574,3,12
1578953715,6,3
1578954915,3,6
1578956539,9,5
1578958211,13,6
1578958940,2,0
1578960617,17,7
1578961694,6,6
1578963635,10,15
1578964816,4,2
1578966016,3,9
1578967823,9,1
1578969016,3,7
1578970130,2,1
1578971258,6,2
1578972498,1,0
1578973335,32,6
1578975015,7,28
1578977534,8,22
1578977776,0,1
1578978918,4,4
1578980539,3,3
1578982458,11,5
1578983716,3,6
1578985500,11,6
1578987195,10,5
1578988574,13,2
1578989655,4,7
1578990916,13,3
1578992050,6,2
1578992442,4,2
1578993618,8,0
1578994937,9,14
1578996613,15,8
1578998536,9,5
1579000455,12,6
1579001716,2,3
1579002913,5,2
1579004057,4,10
1579005618,8,12
1579006850,28,4
1579007655,4,1
1579008493,4,0
1579009334,4,16
1579010173,3,3
1579011273,4,0
1579012488,6,0
1579013759,9,4
1579014857,5,5
1579016116,5,11
1579017373,3,2
1579018517,7,3
1579019294,8,0
1579020916,6,13
1579022115,6,8
1579023751,8,8
1579024574,6,0
1579025716,5,4
1579027014,5,5
1579029259,12,16
1579030937,10,11
1579031774,8,0
1579032857,11,9
1579034417,9,10
1579036063,7,1
1579037417,11,18
1579038614,5,0
1579038977,0,1
1579040118,4,5
1579040901,1,0
1579043285,9,11
1579044618,10,14
1579047015,12,14
1579048218,8,10
1579048958,3,2
1579050506,4,13
1579051695,6,0
1579053376,7,4
1579054518,3,3
1579055296,10,0
1579056134,7,17
1579056973,2,1
1579058117,3,6
1579059314,54,6
1579060772,11,44
1579061656,6,4
1579063217,15,10
1579065258,10,12
1579066935,12,6
1579068615,8,4
1579070536,12,86
1579071858,6,5
1579073293,5,1
1579074134,4,8
1579075730,25,3
1579076975,7,9
1579078516,11,4
1579079716,1,1
1579081329,6,7
1579083257,10,2
1579084951,8,15
1579086854,7,14
